cycle,time_range,wind_ms,temp_air_c,temp_pv_c,irradiance_poa_wm2,p_431_mw,q_431_mvar,p_calc_irr_mw,p_meter_431_mw,dhd_mw,a0_mw,selected_mw,dev_dhd_pct,dev_a0_pct,p_setpoint_agc_mw,p_curtail_mw,evaluation,date,source_file,datetime,month,day,hour,minute,day_of_year,is_daytime,hour_float,hour_sin,hour_cos,doy_sin,doy_cos,irradiance_poa_wm2_lag1,irradiance_poa_wm2_lag2,temp_air_c_lag1,temp_pv_c_lag1,wind_ms_lag1,p_meter_431_mw_lag1
26,12:30 - 13:00,1.0,31.3,35.9,181.3,7.7,-3.7,7.4,7.731199999999999,30.248,19.506,19.506,,,,,,2025-03-30,Bao cao ngay DHD 30-03-2025.xlsx,2025-03-30 12:30:00,3,30,12,30,89,True,12.5,-0.13052619222005177,-0.9914448613738104,0.9992088560679753,0.03977011384605572,247.2,365.8,31.8,37.7,1.2,9.4519
27,13:00 - 13:30,0.8,30.7,32.7,85.2,3.6,2.0,3.5,3.6096,29.625,18.049,18.049,,,,,,2025-03-30,Bao cao ngay DHD 30-03-2025.xlsx,2025-03-30 13:00:00,3,30,13,0,89,True,13.0,-0.2588190451025208,-0.9659258262890683,0.9992088560679753,0.03977011384605572,181.3,247.2,31.3,35.9,1.0,7.731199999999999
28,13:30 - 14:00,0.4,30.6,31.9,124.2,5.4,1.8,5.2,5.360600000000001,28.189,16.319,16.319,,,,,,2025-03-30,Bao cao ngay DHD 30-03-2025.xlsx,2025-03-30 13:30:00,3,30,13,30,89,True,13.5,-0.38268343236508967,-0.9238795325112868,0.9992088560679753,0.03977011384605572,85.2,181.3,30.7,32.7,0.8,3.6096
29,14:00 - 14:30,0.4,30.7,32.9,166.2,7.3,1.8,6.9,7.3114,25.728,14.202,14.202,,,,,,2025-03-30,Bao cao ngay DHD 30-03-2025.xlsx,2025-03-30 14:00:00,3,30,14,0,89,True,14.0,-0.4999999999999997,-0.8660254037844388,0.9992088560679753,0.03977011384605572,124.2,85.2,30.6,31.9,0.4,5.360600000000001
30,14:30 - 15:00,0.3,30.6,32.7,123.4,5.2,1.8,5.1,5.1865,22.712,12.113,12.113,,,,,,2025-03-30,Bao cao ngay DHD 30-03-2025.xlsx,2025-03-30 14:30:00,3,30,14,30,89,True,14.5,-0.6087614290087207,-0.7933533402912352,0.9992088560679753,0.03977011384605572,166.2,124.2,30.7,32.9,0.4,7.3114
31,15:00 - 15:30,0.8,30.2,34.4,159.5,6.4,-3.6,6.6,6.3949,19.184,10.081,10.081,,,,,,2025-03-30,Bao cao ngay DHD 30-03-2025.xlsx,2025-03-30 15:00:00,3,30,15,0,89,True,15.0,-0.7071067811865471,-0.7071067811865479,0.9992088560679753,0.03977011384605572,123.4,166.2,30.6,32.7,0.3,5.1865
32,15:30 - 16:00,1.1,30.3,33.8,177.2,7.0,-9.3,7.22,7.065600000000001,15.668,8.202,8.202,,,,,,2025-03-30,Bao cao ngay DHD 30-03-2025.xlsx,2025-03-30 15:30:00,3,30,15,30,89,True,15.5,-0.7933533402912349,-0.6087614290087209,0.9992088560679753,0.03977011384605572,159.5,123.4,30.2,34.4,0.8,6.3949
33,16:00 - 16:30,0.8,30.5,32.7,145.5,5.7,-9.3,6.0,5.7139,12.311,6.245,6.245,,,,,,2025-03-30,Bao cao ngay DHD 30-03-2025.xlsx,2025-03-30 16:00:00,3,30,16,0,89,True,16.0,-0.8660254037844385,-0.5000000000000004,0.9992088560679753,0.03977011384605572,177.2,159.5,30.3,33.8,1.1,7.065600000000001
34,16:30 - 17:00,0.9,30.3,31.0,119.2,4.6,-9.0,4.9,4.7155,9.083,4.416,4.416,,,,,,2025-03-30,Bao cao ngay DHD 30-03-2025.xlsx,2025-03-30 16:30:00,3,30,16,30,89,True,16.5,-0.9238795325112868,-0.3826834323650895,0.9992088560679753,0.03977011384605572,145.5,177.2,30.5,32.7,0.8,5.7139
35,17:00 - 17:30,0.7,30.2,27.9,74.1,2.5,-6.4,3.1,2.5805,5.934,2.751,2.751,,,,,,2025-03-30,Bao cao ngay DHD 30-03-2025.xlsx,2025-03-30 17:00:00,3,30,17,0,89,True,17.0,-0.9659258262890683,-0.25881904510252063,0.9992088560679753,0.03977011384605572,119.2,145.5,30.3,31.0,0.9,4.7155
36,17:30 - 18:00,0.7,29.1,24.9,9.0,0.2,0.0,0.4,0.28678,3.284,1.427,1.427,,,,,,2025-03-30,Bao cao ngay DHD 30-03-2025.xlsx,2025-03-30 17:30:00,3,30,17,30,89,False,17.5,-0.9914448613738104,-0.13052619222005163,0.9992088560679753,0.03977011384605572,74.1,119.2,30.2,27.9,0.7,2.5805
37,18:00 - 18:30,0.6,27.7,24.6,0.0,0.0,0.0,0.0,0.0,1.239,0.52,0.52,,,,,,2025-03-30,Bao cao ngay DHD 30-03-2025.xlsx,2025-03-30 18:00:00,3,30,18,0,89,False,18.0,-1.0,-1.8369701987210297e-16,0.9992088560679753,0.03977011384605572,9.0,74.1,29.1,24.9,0.7,0.28678
38,18:30 - 19:00,0.5,26.9,24.6,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,,,,,,2025-03-30,Bao cao ngay DHD 30-03-2025.xlsx,2025-03-30 18:30:00,3,30,18,30,89,False,18.5,-0.9914448613738105,0.13052619222005127,0.9992088560679753,0.03977011384605572,0.0,9.0,27.7,24.6,0.6,0.0
39,19:00 - 19:30,0.5,26.4,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2025-03-30,Bao cao ngay DHD 30-03-2025.xlsx,2025-03-30 19:00:00,3,30,19,0,89,False,19.0,-0.9659258262890684,0.2588190451025203,0.9992088560679753,0.03977011384605572,0.0,0.0,26.9,24.6,0.5,0.0
